,year,state_name,Commodity,crop_type,cul_cost_c2,derived_yield,mat_lab_input_seed,mat_lab_input_fertilizer,mat_lab_input_manure,seed_rate_per_unit,fert_rate_per_unit,manure_rate_per_unit,total_human_hours,total_labor_cost,total_operational_cost,total_fixed_cost,Unnamed: 0
717,2004,Maharashtra,blackgram,Pulses,8705.72,2.85,20.12,55.23,2.47,30.67,14.07,59.27,420.99,5171.209999999999,5249.029999999999,1790.41,567.0
718,2004,Odisha,blackgram,Pulses,5469.22,3.3,34.43,0.8,1.1,17.94,15.12,30.29,321.78,2904.34,2940.67,1826.35,568.0
719,2004,Rajasthan,blackgram,Pulses,8290.36,4.27,22.26,7.59,0.0,19.9,14.45,0.0,369.89,4859.15,4889.0,2646.86,569.0
720,2004,Tamil Nadu,blackgram,Pulses,7971.92,4.62,20.37,22.93,0.0,28.42,12.5,0.0,267.74,3208.01,3251.3099999999995,3693.91,570.0
721,2004,Uttar Pradesh,blackgram,Pulses,5882.15,3.81,16.01,3.09,0.0,21.62,11.29,0.0,235.13,2855.87,2874.9700000000003,2555.06,571.0
722,2004,Rajasthan,barley,Cereals,18073.23,33.9,134.69,53.21,16.45,8.08,13.14,20.05,482.96,7284.46,7488.809999999999,6358.719999999999,572.0
723,2004,Uttar Pradesh,barley,Cereals,16886.09,24.36,120.23,91.42,0.3,7.11,13.3,20.0,412.25,6202.44,6414.389999999999,6210.05,573.0
724,2004,Uttarakhand,barley,Cereals,19247.75,14.29,100.0,0.0,100.0,7.0,0.0,30.0,697.6700000000001,11143.32,11343.32,4133.96,574.0
725,2004,Bihar,chickpea,Pulses,9952.52,8.71,64.41,44.31,0.0,19.43,14.68,0.0,213.74,2659.66,2768.38,5095.240000000001,575.0
726,2004,Chhattisgarh,chickpea,Pulses,8522.4,6.24,86.63,22.48,0.0,17.06,14.6,0.0,246.69,3049.71,3158.82,3159.44,576.0
727,2004,Haryana,chickpea,Pulses,8640.21,6.09,41.06,11.17,0.0,15.86,14.65,0.0,174.14,4145.74,4197.97,3577.82,577.0
728,2004,Jharkhand,chickpea,Pulses,9179.0,6.12,74.74,9.89,0.0,19.49,13.04,0.0,287.16,3718.84,3803.47,3702.22,578.0
729,2004,Madhya Pradesh,chickpea,Pulses,11100.8,10.42,81.25,32.52,0.93,15.76,15.3,31.31,248.18,3467.67,3582.37,4967.87,579.0
730,2004,Maharashtra,chickpea,Pulses,11143.03,6.3,64.68,30.63,0.0,20.86,14.82,0.0,390.2,4942.099999999999,5037.41,3268.8900000000003,580.0
731,2004,Rajasthan,chickpea,Pulses,7038.43,5.87,56.58,3.51,0.0,16.74,13.82,0.0,198.68,3174.8300000000004,3234.9200000000005,2519.96,581.0
732,2004,Uttar Pradesh,chickpea,Pulses,12116.43,10.38,86.17,30.25,1.44,17.2,14.3,5.31,317.2,4264.01,4381.87,5313.94,582.0
733,2004,Uttarakhand,chickpea,Pulses,11893.37,8.54,96.39,0.0,0.0,25.0,0.0,0.0,234.98,3489.1,3585.49,5833.24,583.0
734,2004,Bihar,lentil,Pulses,9893.37,10.42,36.71,28.62,0.0,17.7,14.88,0.0,302.89,3461.46,3526.79,5014.280000000001,584.0
735,2004,Chhattisgarh,lentil,Pulses,3132.09,3.05,35.91,0.76,0.0,15.69,15.31,0.0,115.94,833.2400000000001,869.9100000000001,1697.0100000000002,585.0
736,2004,Jharkhand,lentil,Pulses,5027.35,3.14,31.0,0.0,0.0,17.28,0.0,0.0,172.1,1905.51,1936.51,2526.92,586.0
737,2004,Madhya Pradesh,lentil,Pulses,10942.51,10.91,47.53,21.1,2.25,18.38,15.19,30.0,232.41,3926.32,3997.2,5337.49,587.0
738,2004,Uttar Pradesh,lentil,Pulses,11157.68,6.11,62.92,31.0,0.14,17.74,13.94,15.0,327.66,4303.9400000000005,4398.000000000001,4733.72,588.0
739,2004,Bihar,wheat,Cereals,15456.25,22.7,113.35,116.74,0.12,9.61,13.8,21.1,404.06,5414.589999999999,5644.799999999999,5333.719999999999,589.0
740,2004,Chhattisgarh,wheat,Cereals,11443.44,10.61,101.03,62.27,0.0,10.27,13.32,0.0,366.13,3691.28,3854.58,3842.43,590.0
741,2004,Gujarat,wheat,Cereals,18216.88,32.38,157.99,162.37,0.55,10.62,12.55,31.86,546.1600000000001,6239.33,6560.24,5009.92,591.0
742,2004,Haryana,wheat,Cereals,24197.23,39.48,121.1,194.56,0.89,8.37,12.32,12.29,293.37,7778.280000000001,8094.830000000002,9954.33,592.0
743,2004,Himachal Pradesh,wheat,Cereals,13603.61,14.96,132.68,59.12,42.11,7.58,11.66,25.49,303.14000000000004,5048.05,5281.96,5315.030000000001,593.0
744,2004,Jharkhand,wheat,Cereals,15007.35,13.6,113.49,99.71,0.0,8.22,12.18,0.0,506.6,6675.959999999999,6889.159999999999,4431.87,594.0
745,2004,Madhya Pradesh,wheat,Cereals,14696.06,21.79,114.29,94.0,0.35,8.73,13.21,47.28,315.59,4464.549999999999,4673.19,5781.1900000000005,595.0
746,2004,Punjab,wheat,Cereals,24197.48,42.94,105.37,236.79,9.14,8.21,12.07,4.86,163.56,5893.64,6244.9400000000005,12524.18,596.0
747,2004,Rajasthan,wheat,Cereals,19609.52,32.95,149.26,102.21,14.99,8.86,13.01,29.92,504.02,7002.53,7268.99,6817.480000000001,597.0
748,2004,Uttar Pradesh,wheat,Cereals,20812.56,29.29,143.86,155.82,3.62,8.57,13.18,22.12,447.4,6959.13,7262.429999999999,7483.92,598.0
749,2004,Uttarakhand,wheat,Cereals,20842.49,26.1,116.07,76.82,35.24,10.84,13.43,26.15,478.37,10158.31,10386.44,6591.6,599.0
750,2004,Assam,jute,Fiber Crops,15285.88,14.18,8.56,15.86,13.05,38.14,13.87,60.58,1298.56,10640.61,10678.08,3092.84,600.0
751,2004,Odisha,jute,Fiber Crops,17712.9,15.07,8.87,46.54,13.73,35.02,11.8,38.5,1291.51,11267.669999999998,11336.81,4814.58,601.0
752,2004,West Bengal,jute,Fiber Crops,25622.92,23.83,7.58,83.99,4.35,37.03,14.47,42.65,1821.28,15866.649999999998,15962.569999999998,6261.3,602.0
753,2004,Bihar,potato,Vegetable,32684.14,151.89,1777.73,144.32,19.27,5.43,15.44,29.77,1261.0,9810.28,11751.6,8240.880000000001,603.0
754,2004,Himachal Pradesh,potato,Vegetable,39930.85,85.44,1936.36,140.62,89.64,7.68,13.87,31.19,811.6800000000001,9597.85,11764.47,9752.5,604.0
755,2004,Jharkhand,potato,Vegetable,33174.85,121.18,2073.85,120.81,50.74,5.71,15.21,30.0,1291.98,11520.32,13765.72,3759.12,605.0
756,2004,Uttar Pradesh,potato,Vegetable,44175.87,194.7,2570.46,272.35,28.58,6.35,12.53,17.15,1038.7,10772.25,13643.64,9787.99,606.0
757,2004,West Bengal,potato,Vegetable,56824.11,234.99,1761.38,509.73,29.15,7.52,14.59,29.81,1425.38,15876.53,18176.79,14630.41,607.0
758,2005,Andhra Pradesh,pigeonpeas,Pulses,14136.92,10.04,15.68,45.42,2.55,32.04,12.89,26.38,452.23,5676.240000000001,5739.890000000001,6727.5,608.0
759,2005,Bihar,pigeonpeas,Pulses,14073.65,9.15,17.51,18.67,0.0,32.17,11.82,0.0,709.74,5863.56,5899.74,7251.88,609.0
760,2005,Gujarat,pigeonpeas,Pulses,13683.78,8.72,12.6,84.32,10.74,26.97,12.79,26.5,754.15,7159.55,7267.21,3903.27,610.0
761,2005,Karnataka,pigeonpeas,Pulses,11975.17,8.33,14.76,41.67,9.9,28.84,15.46,33.96,496.62,5494.790000000001,5561.120000000001,4044.37,611.0
762,2005,Madhya Pradesh,pigeonpeas,Pulses,10393.67,6.95,21.03,19.98,1.3,23.81,14.04,64.0,406.66,4583.31,4625.619999999999,4617.18,612.0
763,2005,Maharashtra,pigeonpeas,Pulses,18460.07,11.47,18.39,54.84,3.8,30.07,14.71,71.32,846.12,10382.09,10459.12,5684.6900000000005,613.0
764,2005,Odisha,pigeonpeas,Pulses,9030.99,3.37,19.28,0.14,0.0,19.95,18.81,0.0,488.2600000000001,5118.9,5138.32,3445.43,614.0
765,2005,Uttar Pradesh,pigeonpeas,Pulses,16403.49,10.59,15.58,7.49,0.55,25.76,11.6,20.0,630.89,6281.570000000001,6305.1900000000005,9281.2,615.0
766,2005,Andhra Pradesh,cotton,Fiber Crops,27625.34,12.4,2.15,143.5,22.18,780.73,14.51,29.37,906.99,11841.66,12009.49,8745.93,616.0
767,2005,Gujarat,cotton,Fiber Crops,31437.07,19.33,4.41,142.46,36.81,675.88,12.98,25.31,1173.99,12806.12,12989.799999999996,8905.630000000001,617.0
768,2005,Haryana,cotton,Fiber Crops,26738.08,11.9,10.29,101.2,0.0,73.67,12.75,0.0,717.24,11345.39,11456.880000000005,9313.7,618.0
769,2005,Karnataka,cotton,Fiber Crops,12483.63,5.84,4.74,82.9,12.31,242.67,14.3,25.54,653.1800000000001,5550.22,5650.17,3587.04,619.0
770,2005,Madhya Pradesh,cotton,Fiber Crops,33780.98,16.32,1.63,143.11,18.23,2314.05,13.07,50.2,838.35,9470.13,9633.1,14138.94,620.0
771,2005,Maharashtra,cotton,Fiber Crops,20793.82,9.33,5.13,89.7,6.81,381.29,14.52,67.36,803.31,10647.26,10748.9,5294.6,621.0
772,2005,Punjab,cotton,Fiber Crops,33849.46,20.37,4.72,159.74,5.26,732.04,11.82,4.23,713.63,10725.43,10895.15,14426.11,622.0
773,2005,Rajasthan,cotton,Fiber Crops,17594.12,13.06,13.82,73.0,12.57,50.17,13.0,35.8,593.03,7094.839999999998,7194.229999999998,6335.26,623.0
774,2005,Tamil Nadu,cotton,Fiber Crops,28815.1,10.55,8.04,194.81,11.29,183.3,12.92,30.18,975.66,13802.190000000002,14016.330000000004,8648.150000000001,624.0
775,2005,Andhra Pradesh,sorghum,Cereals,12971.99,14.72,12.08,88.03,6.37,20.92,13.62,30.18,456.47,6239.18,6345.66,4758.56,625.0
776,2005,Karnataka,sorghum,Cereals,7135.56,7.66,7.39,39.56,2.29,14.87,15.39,25.77,353.57,4094.89,4144.130000000001,2124.21,626.0
777,2005,Madhya Pradesh,sorghum,Cereals,8159.33,8.52,12.3,26.42,0.12,16.83,14.18,64.0,402.78,4858.799999999999,4897.639999999999,2600.57,627.0
778,2005,Maharashtra,sorghum,Cereals,14846.56,13.9,11.18,62.5,2.32,37.94,14.24,74.8,579.56,8754.0,8830.0,3968.59,628.0
779,2005,Rajasthan,sorghum,Cereals,8549.13,4.14,34.76,5.48,7.47,13.5,11.68,50.0,348.57,4557.240000000001,4604.950000000001,2778.7200000000003,629.0
780,2005,Tamil Nadu,sorghum,Cereals,8222.52,3.01,39.16,13.62,6.02,10.04,12.19,46.74,253.8,4612.419999999999,4671.219999999999,2519.25,630.0
781,2005,Andhra Pradesh,maize,Cereals,19924.87,31.37,20.1,179.06,12.07,33.59,13.14,34.76,638.98,8184.58,8395.81,7604.94,631.0
782,2005,Bihar,maize,Cereals,16694.47,38.05,20.33,129.29,0.9,53.76,14.08,13.94,670.49,5773.4,5923.919999999999,5473.610000000001,632.0
783,2005,Chhattisgarh,maize,Cereals,5712.22,8.67,24.44,0.0,0.0,7.0,0.0,0.0,453.33,3631.84,3656.28,1869.51,633.0
784,2005,Gujarat,maize,Cereals,13651.92,16.77,15.31,80.97,27.86,55.72,12.18,21.62,774.05,7508.44,7632.580000000001,2824.8,634.0
785,2005,Himachal Pradesh,maize,Cereals,13951.25,12.47,28.84,88.47,45.09,14.62,10.84,25.49,484.88,6599.06,6761.46,4459.55,635.0
786,2005,Jharkhand,maize,Cereals,11175.11,13.85,20.7,41.61,0.0,31.09,12.87,0.0,573.8199999999999,6100.46,6162.77,3792.53,636.0
787,2005,Karnataka,maize,Cereals,15926.44,35.18,17.26,149.42,16.88,51.06,13.3,40.8,642.66,6755.8,6939.360000000001,5244.000000000001,637.0
788,2005,Madhya Pradesh,maize,Cereals,12677.31,13.65,21.01,71.66,4.67,16.74,13.86,53.57,533.85,6557.75,6655.09,3799.29,638.0
789,2005,Rajasthan,maize,Cereals,13427.77,10.15,32.76,70.86,18.35,16.87,13.15,50.67,611.12,7171.4,7293.37,3343.05,639.0
790,2005,Tamil Nadu,maize,Cereals,20171.54,37.99,18.35,148.34,5.53,77.07,12.62,36.68,489.5700000000001,7816.35,7988.570000000001,7448.73,640.0
791,2005,Uttar Pradesh,maize,Cereals,12964.93,19.63,21.85,45.97,2.3,11.44,11.84,20.0,625.95,6700.790000000001,6770.910000000002,4677.69,641.0
792,2005,Uttarakhand,maize,Cereals,12814.1,14.19,19.41,41.34,25.41,11.73,13.77,24.02,557.85,7160.330000000001,7246.490000000001,3965.79,642.0
793,2005,Andhra Pradesh,mungbean,Pulses,11158.47,4.83,23.55,39.15,22.74,27.08,13.97,26.99,316.32,4304.79,4390.23,4869.34,643.0
794,2005,Karnataka,mungbean,Pulses,5811.41,3.53,11.63,24.99,5.5,31.63,15.71,34.89,287.96,2826.74,2868.86,1903.23,644.0
795,2005,Maharashtra,mungbean,Pulses,11387.29,3.88,15.24,35.44,2.64,31.93,15.37,70.28,470.81,7041.11,7094.429999999999,2575.29,645.0
796,2005,Odisha,mungbean,Pulses,7590.95,3.39,29.9,1.21,0.65,25.57,17.42,33.47,352.67,3621.12,3652.88,3072.4500000000003,646.0
797,2005,Rajasthan,mungbean,Pulses,5957.83,1.97,13.6,1.83,0.34,30.65,15.88,30.73,227.93,3278.4700000000003,3294.24,2125.66,647.0
798,2005,Madhya Pradesh,niger seed,Oilseeds,4725.67,3.65,9.29,0.0,0.0,15.0,0.0,0.0,287.84000000000003,2691.74,2701.03,1849.38,648.0
799,2005,Odisha,niger seed,Oilseeds,5559.19,2.6,22.17,0.0,0.0,19.43,0.0,0.0,261.68,3378.35,3400.52,1650.21,649.0
800,2005,Andhra Pradesh,rice,Cereals,29256.97,50.21,77.26,201.35,16.69,11.53,12.81,22.97,871.1600000000001,12259.759999999998,12555.06,11060.62,650.0
801,2005,Assam,rice,Cereals,15079.18,25.17,65.05,9.78,3.77,8.3,16.24,43.52,723.0699999999999,9252.51,9331.11,4761.46,651.0
802,2005,Bihar,rice,Cereals,15181.55,25.78,53.47,84.84,1.22,15.23,13.52,20.33,831.3199999999999,7551.51,7691.040000000001,4484.89,652.0
803,2005,Chhattisgarh,rice,Cereals,15304.3,27.27,103.6,85.39,7.78,7.79,13.14,54.25,628.5,6445.34,6642.110000000001,6110.39,653.0
804,2005,Gujarat,rice,Cereals,18854.53,33.2,14.94,143.48,19.22,96.17,13.88,18.7,904.64,8066.25,8243.89,5553.920000000001,654.0
805,2005,Haryana,rice,Cereals,30543.61,48.72,0.0,229.46,3.62,0.0,12.31,13.97,522.38,9782.41,10015.49,12395.07,655.0
806,2005,Himachal Pradesh,rice,Cereals,15463.57,16.19,98.47,43.06,25.76,8.46,10.73,36.23,572.12,7234.509999999999,7401.8,5693.52,656.0
807,2005,Jharkhand,rice,Cereals,12833.08,14.41,55.29,39.51,0.95,10.89,12.87,28.28,805.46,7880.0,7975.75,3630.1,657.0
808,2005,Karnataka,rice,Cereals,28350.97,49.11,74.86,263.6,13.53,11.89,14.47,43.62,1246.91,12765.76,13117.750000000002,8366.779999999999,658.0
809,2005,Kerala,rice,Cereals,27866.2,35.37,0.0,127.28,17.76,0.0,14.03,60.04,794.74,17193.9,17338.94,6091.78,659.0
810,2005,Madhya Pradesh,rice,Cereals,12685.78,16.03,91.95,50.29,17.04,7.51,12.81,42.06,577.0,5967.08,6126.36,4197.43,660.0
811,2005,Maharashtra,rice,Cereals,25464.48,29.06,88.45,117.65,22.86,16.57,13.52,50.1,1031.85,14896.070000000002,15125.030000000002,5682.57,661.0
812,2005,Odisha,rice,Cereals,18781.2,30.24,91.86,83.88,25.41,6.71,13.43,27.41,1044.3,9811.56,10012.71,6039.4800000000005,662.0
813,2005,Punjab,rice,Cereals,30007.47,61.15,0.0,191.69,35.26,0.0,11.72,5.65,437.48,7976.4,8203.349999999999,14470.51,663.0
814,2005,Tamil Nadu,rice,Cereals,32792.95,42.92,0.0,224.25,30.24,0.0,12.83,25.73,920.85,15111.56,15366.05,10419.19,664.0
815,2005,Uttar Pradesh,rice,Cereals,20557.42,34.37,0.0,129.6,8.42,0.0,12.77,20.02,854.9,8114.65,8252.67,7237.43,665.0
816,2005,Uttarakhand,rice,Cereals,21230.29,34.95,0.0,79.35,67.03,0.0,12.32,29.08,658.88,9200.86,9347.240000000002,6951.79,666.0
817,2005,West Bengal,rice,Cereals,25162.96,37.18,71.27,94.03,23.36,9.53,14.08,25.83,1191.74,13350.83,13539.490000000002,7671.34,667.0
818,2005,Andhra Pradesh,blackgram,Pulses,13164.48,9.49,35.39,4.0,0.0,29.13,10.35,0.0,259.66,3345.76,3385.15,8139.77,668.0
819,2005,Chhattisgarh,blackgram,Pulses,6377.58,3.78,22.8,31.76,0.24,26.29,15.28,40.0,256.2,2670.23,2725.03,2516.37,669.0
820,2005,Madhya Pradesh,blackgram,Pulses,6961.4,2.16,25.6,0.0,3.47,22.05,0.0,51.0,348.24,4182.83,4211.900000000001,1813.61,670.0
821,2005,Maharashtra,blackgram,Pulses,11956.68,5.09,17.96,49.04,2.98,26.05,14.38,81.67,427.05,7366.33,7436.309999999999,2815.01,671.0
822,2005,Odisha,blackgram,Pulses,7149.74,3.58,32.08,1.13,2.75,23.48,11.26,36.03,374.3,3170.95,3206.91,3039.1599999999994,672.0
823,2005,Rajasthan,blackgram,Pulses,7616.56,2.2,20.18,4.92,0.0,22.27,13.77,0.0,358.30999999999995,4395.799999999999,4420.9,2631.8,673.0
824,2005,Tamil Nadu,blackgram,Pulses,8871.55,3.07,21.49,19.17,0.0,36.64,14.7,0.0,253.96,3646.33,3686.9899999999993,3851.1,674.0
825,2005,Uttar Pradesh,blackgram,Pulses,6448.03,3.05,13.54,2.63,0.0,28.41,11.99,0.0,236.25,2944.58,2960.75,2982.08,675.0
826,2005,Rajasthan,barley,Cereals,19769.96,30.93,129.59,74.25,10.72,10.46,13.71,40.38,426.0100000000001,6841.510000000001,7056.0700000000015,7141.759999999999,676.0
827,2005,Uttar Pradesh,barley,Cereals,22450.14,30.03,127.46,119.4,0.25,9.16,13.41,29.09,554.04,8229.5,8476.609999999999,8388.6,677.0
828,2005,Andhra Pradesh,chickpea,Pulses,13386.76,10.39,63.12,33.79,0.02,22.73,15.53,480.0,269.5,4158.74,4255.67,5802.71,678.0
829,2005,Bihar,chickpea,Pulses,11574.91,8.75,70.74,47.48,0.0,25.26,16.8,0.0,286.42,3783.53,3901.75,4829.9800000000005,679.0
830,2005,Chhattisgarh,chickpea,Pulses,14153.57,14.28,90.55,55.26,0.0,22.44,15.28,0.0,239.03000000000003,3085.11,3230.9200000000005,7805.02,680.0
831,2005,Jharkhand,chickpea,Pulses,6656.55,5.59,69.86,0.0,0.0,23.78,0.0,0.0,305.23,2693.05,2762.91,2206.67,681.0
832,2005,Karnataka,chickpea,Pulses,9394.57,7.53,55.51,46.86,0.0,23.0,15.41,0.0,339.89,3626.89,3729.2600000000007,3246.11,682.0
833,2005,Madhya Pradesh,chickpea,Pulses,13978.33,9.52,86.24,30.15,0.07,20.68,15.15,80.0,271.13,3978.15,4094.61,6392.46,683.0
834,2005,Maharashtra,chickpea,Pulses,12581.27,7.92,63.01,12.75,0.03,22.93,14.65,50.0,355.44,5250.339999999999,5326.129999999999,4268.55,684.0
835,2005,Rajasthan,chickpea,Pulses,11877.99,7.18,323.56656023222064,10.74,0.0,18.99,15.16,0.0,255.63,4091.06,4101.8,4984.22,685.0
836,2005,Uttar Pradesh,chickpea,Pulses,15092.59,13.36,101.19,25.91,2.21,18.5,14.81,29.9,364.61,4937.3,5066.61,7188.139999999999,686.0
837,2005,Bihar,lentil,Pulses,10867.6,8.98,37.92,38.33,0.1,22.61,16.44,20.0,321.13,4072.93,4149.280000000001,4982.97,687.0
838,2005,Jharkhand,lentil,Pulses,6536.45,5.48,35.74,0.0,0.0,21.9,0.0,0.0,391.8,3046.56,3082.3,2646.35,688.0
839,2005,Madhya Pradesh,lentil,Pulses,10998.14,9.34,47.02,22.39,0.0,18.99,15.3,0.0,231.39,3587.34,3656.75,5440.92,689.0
840,2005,Uttar Pradesh,lentil,Pulses,14012.82,10.33,69.53,27.75,0.0,19.09,14.54,0.0,379.47,5131.299999999999,5228.579999999999,6641.2,690.0
841,2005,Madhya Pradesh,pea,Vegetable,12105.21,9.48,86.71,39.55,0.0,19.14,14.36,0.0,272.64,3729.58,3855.84,4935.299999999999,691.0
842,2005,Uttar Pradesh,pea,Vegetable,16894.2,14.48,122.86,37.5,2.8,14.19,14.29,4.51,356.46,5801.92,5965.08,7054.88,692.0
843,2005,Bihar,wheat,Cereals,15010.7,18.78,116.63,121.16,2.45,11.09,14.25,19.45,399.93,5636.56,5876.8,4722.56,693.0
844,2005,Chhattisgarh,wheat,Cereals,12480.33,10.78,102.36,70.61,0.0,11.23,11.27,0.0,371.9500000000001,3823.82,3996.79,4522.02,694.0
845,2005,Gujarat,wheat,Cereals,18276.58,33.37,152.01,148.77,1.08,11.02,13.05,36.11,483.98,6020.76,6322.620000000001,5657.700000000001,695.0
846,2005,Haryana,wheat,Cereals,27317.75,38.65,116.7,211.07,0.27,9.35,12.2,16.45,316.04,9221.44,9549.48,11312.679999999998,696.0
847,2005,Himachal Pradesh,wheat,Cereals,16363.25,15.8,131.81,86.38,24.26,7.61,11.97,27.75,286.03,5638.660000000001,5881.1100000000015,7609.889999999999,697.0
848,2005,Jharkhand,wheat,Cereals,14609.04,12.62,121.48,106.83,0.01,11.49,14.43,20.0,405.05,7033.880000000001,7262.200000000001,2596.24,698.0
849,2005,Madhya Pradesh,wheat,Cereals,16978.39,20.3,117.11,92.75,0.23,9.97,13.21,58.96,348.12,5355.94,5566.029999999999,7315.05,699.0
850,2005,Punjab,wheat,Cereals,26699.59,42.05,103.76,231.82,8.38,8.97,12.22,5.7,221.55,7107.179999999999,7451.139999999999,13688.18,700.0
851,2005,Rajasthan,wheat,Cereals,22415.6,33.76,148.94,114.75,9.92,10.11,13.25,31.01,487.19,7434.470000000001,7708.080000000001,8648.75,701.0
852,2005,Uttar Pradesh,wheat,Cereals,22821.62,28.59,146.51,155.34,0.88,9.53,13.42,23.32,469.4500000000001,7585.06,7887.790000000001,8593.16,702.0
853,2005,Uttarakhand,wheat,Cereals,20107.67,23.41,120.22,47.96,79.48,9.46,13.58,29.72,422.79,8048.000000000001,8295.66,6741.55,703.0
854,2005,West Bengal,wheat,Cereals,21981.49,19.9,119.2,115.91,6.24,13.57,15.14,48.17,726.0,9012.45,9253.8,6129.7,704.0
855,2005,Assam,jute,Fiber Crops,19089.76,18.15,8.84,13.72,15.55,175.5,15.82,52.2,1362.13,12054.19,12092.3,4151.639999999999,705.0
856,2005,Odisha,jute,Fiber Crops,25012.03,21.81,7.23,49.43,33.09,41.36,13.95,23.15,1594.13,14530.66,14620.41,8003.66,706.0
857,2005,West Bengal,jute,Fiber Crops,26807.76,24.41,7.26,59.28,24.77,125.6,15.56,26.53,1684.76,14698.509999999998,14789.82,8684.619999999999,707.0
858,2005,Bihar,potato,Vegetable,39609.63,183.92,2047.32,215.99,52.41,6.5,14.92,16.12,1198.3,9996.589999999998,12312.309999999998,9545.53,708.0
859,2005,Himachal Pradesh,potato,Vegetable,41285.59,84.82,1983.19,70.69,110.71,6.92,14.23,28.27,926.24,10717.65,12882.24,11408.71,709.0
860,2005,Jharkhand,potato,Vegetable,37272.48,110.95,2044.87,65.42,65.18,6.79,18.06,29.22,1100.12,12159.24,14334.71,5117.08,710.0
861,2005,Punjab,potato,Vegetable,52192.36,210.89,2714.38,453.67,19.15,4.65,12.88,7.02,595.6,10774.43,13961.63,19840.52,711.0
862,2005,Uttar Pradesh,potato,Vegetable,52261.42,216.18,2648.35,387.76,34.08,6.11,13.02,25.31,1077.17,11733.87,14804.06,14546.740000000002,712.0
863,2005,West Bengal,potato,Vegetable,72445.47,208.82,1793.27,726.44,35.63,8.65,13.87,51.73,1496.6799999999998,16808.27,19363.61,22438.58,713.0
864,2006,Andhra Pradesh,pigeonpeas,Pulses,14150.32,7.14,16.2,50.79,4.52,28.17,13.75,31.2,465.47,6143.57,6215.08,5774.31,714.0
865,2006,Bihar,pigeonpeas,Pulses,13243.97,6.37,15.15,32.82,0.0,30.09,14.63,0.0,534.84,5491.82,5539.789999999999,6648.28,715.0
866,2006,Gujarat,pigeonpeas,Pulses,12075.59,7.89,13.43,97.37,3.11,22.63,12.8,26.37,693.4300000000001,6022.830000000001,6136.740000000001,3679.96,716.0
867,2006,Karnataka,pigeonpeas,Pulses,11769.92,6.19,12.49,47.91,11.99,32.02,15.3,43.58,413.69,4773.9800000000005,4846.37,3857.19,717.0
868,2006,Madhya Pradesh,pigeonpeas,Pulses,10838.81,6.28,18.66,27.5,1.1,26.35,14.83,65.0,378.7000000000001,4466.679999999999,4513.94,5179.29,718.0
869,2006,Maharashtra,pigeonpeas,Pulses,19385.68,9.38,17.86,61.03,4.28,34.45,13.9,78.96,810.05,11083.419999999998,11166.59,5593.43,719.0
870,2006,Odisha,pigeonpeas,Pulses,9448.24,3.53,20.64,0.0,0.0,20.18,0.0,0.0,459.46,5095.32,5115.96,3857.57,720.0
871,2006,Tamil Nadu,pigeonpeas,Pulses,13368.78,4.61,16.96,27.05,0.0,33.38,15.64,0.0,704.47,8954.56,8998.569999999998,3026.45,721.0
872,2006,Uttar Pradesh,pigeonpeas,Pulses,16925.3,8.79,17.59,6.95,0.36,29.85,12.25,20.0,551.17,6426.07,6450.969999999999,9527.64,722.0
873,2006,Andhra Pradesh,cotton,Fiber Crops,34998.8,21.77,1.59,226.35,28.7,1370.61,12.6,39.45,824.46,11340.32,11596.96,13739.34,723.0
874,2006,Gujarat,cotton,Fiber Crops,27184.11,15.54,3.54,124.93,33.31,583.66,13.67,26.47,967.28,11161.35,11323.13,8023.859999999999,724.0
875,2006,Haryana,cotton,Fiber Crops,29779.09,14.99,9.25,106.86,0.0,142.23,12.87,0.0,769.6,13047.94,13164.05,10097.11,725.0
876,2006,Karnataka,cotton,Fiber Crops,15801.88,8.24,4.16,92.09,16.44,397.08,14.58,38.92,696.77,6234.42,6347.11,4760.18,726.0
877,2006,Madhya Pradesh,cotton,Fiber Crops,28744.82,11.9,1.62,173.08,13.02,1564.26,13.47,72.13,715.4100000000001,9834.569999999998,10022.29,10296.43,727.0
878,2006,Maharashtra,cotton,Fiber Crops,21669.23,10.24,3.02,106.03,6.55,629.79,14.38,71.0,839.6500000000001,11509.670000000002,11625.270000000002,5372.31,728.0
879,2006,Punjab,cotton,Fiber Crops,36865.64,21.45,3.96,145.7,0.64,827.51,12.5,5.0,832.11,12487.36,12637.66,16168.649999999998,729.0
880,2006,Rajasthan,cotton,Fiber Crops,21381.19,16.95,14.45,78.69,13.46,45.88,13.52,39.86,697.25,9379.87,9486.47,7147.92,730.0
881,2006,Tamil Nadu,cotton,Fiber Crops,29421.67,14.79,7.11,209.83,7.65,194.79,12.44,16.41,1190.33,15367.039999999995,15591.629999999996,7782.099999999999,731.0
882,2006,Andhra Pradesh,sorghum,Cereals,13338.37,12.92,14.1,79.54,6.57,13.28,14.5,46.22,424.13,6296.290000000001,6396.500000000001,4994.37,732.0
883,2006,Karnataka,sorghum,Cereals,7631.68,6.85,7.41,47.3,2.67,21.94,15.89,57.83,362.02,4274.320000000001,4331.700000000001,2112.89,733.0
884,2006,Madhya Pradesh,sorghum,Cereals,10677.15,11.07,12.43,28.73,4.26,31.51,13.28,56.74,384.5,5512.6900000000005,5558.110000000001,3884.65,734.0
885,2006,Maharashtra,sorghum,Cereals,14850.68,14.55,10.61,59.52,2.67,36.39,14.43,64.53,536.65,8639.47,8712.27,4176.31,735.0
